number,type,name,city,latitude,longitude,result_city,result_type
9,rue,JEAN LANTIER,Paris,48.858479,2.346309,Paris,housenumber
279,rue,SAINT-HONORÉ,Paris,48.868062,2.323947,Paris,housenumber
28,rue,ABBESSES,Paris,48.885033,2.337288,Paris,housenumber
84,rue,CHERCHE-MIDI,Paris,48.847908,2.323269,Paris,housenumber
116,boulevard,RICHARD LENOIR,Paris,48.864608,2.371017,Paris,housenumber
82,boulevard,BEAUMARCHAIS,Paris,48.859105,2.367967,Paris,housenumber
233,rue,FAUBOURG ST-HONORÉ,Paris,48.877324,2.299247,Paris,housenumber
22,rue,CHARENTON,Paris,48.851883,2.371554,Paris,housenumber
130,avenue,RÉPUBLIQUE,Paris,48.862877,2.386339,Paris,housenumber
4,rue,CANIVET,Paris,48.850183,2.334291,Paris,housenumber
169,rue,SAINT-CHARLES,Paris,48.841793,2.281485,Paris,housenumber
12,impasse,DELIGNY,Paris,48.896566,2.322924,Paris,housenumber
22,rue,PÉTRAROUE,Paris,48.839102,2.307364,Paris,housenumber
123,rue,TOCQUEVILLE,Paris,48.889217,2.305086,Paris,housenumber
6,rue,MARC SÉGUIN,Paris,48.891882,2.36457,Paris,housenumber
14,rue,CHAMP de MARS,Paris,48.856413,2.305406,Paris,housenumber
42,rue,DAMESME,Paris,48.82257,2.355281,Paris,housenumber
132,rue,AVRON,Paris,48.85312,2.408976,Paris,housenumber
16,passage,BOITON,Paris,48.827146,2.350532,Paris,housenumber
10,rue,JULIEN LACROIX,Paris,48.869126,2.385876,Paris,housenumber
8,rue,LAKANAL,Paris,48.84425,2.294389,Paris,housenumber
11,rue,SOURCE,Paris,48.851088,2.268056,Paris,housenumber
10,rue,N.-D. DES VICTOIRES,Paris,48.866909,2.34129,Paris,housenumber
13,rue,ANCIENNE COMÉDIE,Paris,48.853049,2.338732,Paris,housenumber
32,avenue,ITALIE,Paris,48.82913,2.356068,Paris,housenumber
16,rue,BIRAGUE,Paris,48.854757,2.365311,Paris,housenumber
20,rue,DUÉE,Paris,48.871348,2.397018,Paris,housenumber
1,rue,BOURSE,Paris,48.869317,2.340098,Paris,housenumber
14,rue,ROCROY,Paris,48.87987,2.351005,Paris,housenumber
39,rue,BRANCION,Paris,48.833952,2.304637,Paris,housenumber
77,rue,CARDINET,Paris,48.884274,2.309084,Paris,housenumber
3,rue,BLANCHE,Paris,48.8774,2.332028,Paris,housenumber
15,rue,AUMALE,Paris,48.878073,2.336045,Paris,housenumber
8,rue,JACQUES CŒUR,Paris,48.852415,2.367371,Paris,housenumber
24,rue,RONDEAUX,Paris,48.862192,2.39873,Paris,housenumber
7,rue,BAYARD,Paris,48.865533,2.307751,Paris,housenumber
18,passage,JEAN NICOT,Paris,48.858505,2.307922,Paris,housenumber
8,rue,GROS,Paris,48.851472,2.277369,Paris,housenumber
11,rue,ROULE,Paris,48.860567,2.343585,Paris,housenumber
29,rue,GINOUX,Paris,48.847351,2.288977,Paris,housenumber
16,rue,CLAUDE BERNARD,Paris,48.839551,2.348191,Paris,housenumber
53,rue,MYRHA,Paris,48.886844,2.351978,Paris,housenumber
21,rue,BAUSSET,Paris,48.838991,2.297954,Paris,housenumber
155,boulevard,ITALIE,Paris,48.819752,2.359562,Paris,housenumber
14,rue,HERMEL PROLONGÉE,Paris,48.890685,2.344291,Paris,housenumber
24,rue,FRÉMICOURT,Paris,48.847337,2.299017,Paris,housenumber
147,boulevard,CHARONNE,Paris,48.858004,2.390466,Paris,housenumber
2,cité,MALESHERBES,Paris,48.88095,2.339855,Paris,housenumber
8,rue,UZÈS,Paris,48.870628,2.344478,Paris,housenumber
9,rue,TIQUETONNE,Paris,48.864434,2.349379,Paris,housenumber
15,rue,ATLAS,Paris,48.874873,2.376117,Paris,housenumber
57,rue,FAUBOURG MONTMARTRE,Paris,48.87558,2.34048,Paris,housenumber
23,rue,PALI-KAO,Paris,48.870268,2.381492,Paris,housenumber
6,rue,ÉRARD,Paris,48.845069,2.384092,Paris,housenumber
6,rue,ASSOMPTION,Paris,48.853221,2.274991,Paris,housenumber
42,rue,MYRHA,Paris,48.887059,2.35275,Paris,housenumber
26,rue,BREY,Paris,48.876973,2.295267,Paris,housenumber
166,rue,ALÉSIA,Paris,48.831761,2.314868,Paris,housenumber
2,rue,PONT-AUX-CHOUX,Paris,48.861061,2.36686,Paris,housenumber
32,rue,SOURDIÈRE,Paris,48.866602,2.332772,Paris,housenumber
132,avenue,WAGRAM,Paris,48.885449,2.303772,Paris,housenumber
3,impasse,MONT-VISO,Paris,48.877135,2.291337,Paris,housenumber
17,avenue,BRETEUIL,Paris,48.851522,2.312625,Paris,housenumber
20,passage,MONT-CENIS,Paris,48.897221,2.345694,Paris,housenumber
94,avenue,CHOISY,Paris,48.824945,2.361065,Paris,housenumber
130,rue,VERCINGÉTORIX,Paris,48.833513,2.312329,Paris,housenumber
58,rue,MONTPARNASSE,Paris,48.841912,2.325312,Paris,housenumber
3,rue,VERTUS,Paris,48.863999,2.357655,Paris,housenumber
8,rue,PIERRE DUPONT,Paris,48.879065,2.364835,Paris,housenumber
50,rue,BAUDRICOURT,Paris,48.826278,2.36326,Paris,housenumber
23,rue,DAMES,Paris,48.884633,2.324618,Paris,housenumber
5,rue,URSULINES,Paris,48.842576,2.342502,Paris,housenumber
6,rue,LAVOISIER,Paris,48.873826,2.32186,Paris,housenumber
34,boulevard,INVALIDES,Paris,48.851945,2.314243,Paris,housenumber
28,rue,PETITES-ÉCURIES,Paris,48.873755,2.35149,Paris,housenumber
8,rue,JARENTE,Paris,48.855886,2.362685,Paris,housenumber
22,rue,ÉCOUFFES,Paris,48.857158,2.358935,Paris,housenumber
62,rue,CAUMARTIN,Paris,48.875213,2.328552,Paris,housenumber
98,rue,CHARENTON,Paris,48.847771,2.376857,Paris,housenumber
2,rue,MIGNARD,Paris,48.863922,2.274667,Paris,housenumber
19,rue,CHARONNE,Paris,48.853097,2.374657,Paris,housenumber
11,rue,PLUMET,Paris,48.839219,2.308424,Paris,housenumber
1,rue,CONDORCET,Paris,48.879452,2.348034,Paris,housenumber
65,rue,ANJOU,Paris,48.874561,2.322721,Paris,housenumber
22,rue,TRUFFAUT,Paris,48.885079,2.322562,Paris,housenumber
6,place,SAINT-MICHEL,Paris,48.853532,2.343445,Paris,housenumber
13,rue,PETIT-MUSC,Paris,48.852169,2.363317,Paris,housenumber
12,rue,TRUFFAUT,Paris,48.884643,2.323101,Paris,housenumber
86,rue,ASSOMPTION,Paris,48.855381,2.267058,Paris,housenumber
17,rue,SAINT- SABIN,Paris,48.855563,2.371672,Paris,housenumber
6,rue,BEETHOVEN,Paris,48.858651,2.287258,Paris,housenumber
36,rue,MAROC,Paris,48.887238,2.367528,Paris,housenumber
59,rue,DUNKERQUE,Paris,48.881291,2.348887,Paris,housenumber
15,rue,ALPHONSE,Paris,48.894733,2.380804,Paris,housenumber
12,rue,CHATEAU D'EAU,Paris,48.869771,2.361053,Paris,housenumber
28,rue,MÉNILMONTANT,Paris,48.867624,2.385707,Paris,housenumber
47,rue,VERRERIE,Paris,48.857709,2.353502,Paris,housenumber
10,rue,PONT-LOUIS-PHILIPPE,Paris,48.854983,2.355657,Paris,housenumber
3,rue,REMPARTS,Paris,48.857806,2.351461,Paris,housenumber
24,rue,PARTANTS,Paris,48.865051,2.392054,Paris,housenumber
55,rue,REUILLY,Paris,48.845913,2.388406,Paris,housenumber
347,rue,PYRÉNÉES,Paris,48.872016,2.39162,Paris,housenumber
92,rue,CHAPELLE,Paris,48.897061,2.359668,Paris,housenumber
58,rue,RENNEQUIN,Paris,48.883688,2.295483,Paris,housenumber
34,rue,LANCRY,Paris,48.871128,2.361804,Paris,housenumber
12,rue,CYGNE,Paris,48.863396,2.348715,Paris,housenumber
16,rue,CERISAIE,Paris,48.852265,2.365178,Paris,housenumber
64,rue,LAUGIER,Paris,48.883846,2.292798,Paris,housenumber
38,rue,FORTUNY,Paris,48.882688,2.307751,Paris,housenumber
27,boulevard,MURAT,Paris,48.84518,2.257709,Paris,housenumber
1,rue,LÉONCE REYNAUD,Paris,48.865669,2.299435,Paris,housenumber
78,rue,CRIMÉE,Paris,48.881983,2.386837,Paris,housenumber
48,rue,TOUR,Paris,48.859865,2.281926,Paris,housenumber
82,rue,POMPE,Paris,48.863718,2.277233,Paris,housenumber
28,rue,LACÉPÈDE,Paris,48.843972,2.351807,Paris,housenumber
25,rue,GÉNÉRAL FOY,Paris,48.87893,2.317369,Paris,housenumber
213,rue,SAINT-HONORÉ,Paris,48.865359,2.330909,Paris,housenumber
30,boulevard,HOPITAL,Paris,48.840963,2.362209,Paris,housenumber
2,rue,SAINT-HIPPOLYTE,Paris,48.836063,2.3483,Paris,housenumber
41,rue,SAINT-HONORÉ,Paris,48.86078,2.345498,Paris,housenumber
13,rue,LORRAINE,Paris,48.885328,2.383518,Paris,housenumber
1,rue,LACUÉE,Paris,48.850013,2.368856,Paris,housenumber
13,rue,GEOFFROY L'ANGEVIN,Paris,48.860705,2.353826,Paris,housenumber
1,rue,BROSSE,Paris,48.855277,2.353743,Paris,housenumber
81,rue,ROUSSIN,Paris,48.84176,2.30089,Paris,housenumber
10,rue,PLATRE,Paris,48.859204,2.355195,Paris,housenumber
86,boulevard,DIDEROT,Paris,48.846809,2.38343,Paris,housenumber
15,rue,LABROUSTE,Paris,48.83511,2.309166,Paris,housenumber
11,rue,JEAN BOLOGNE,Paris,48.856999,2.280028,Paris,housenumber
15,rue,PERCHAMPS,Paris,48.84867,2.267262,Paris,housenumber
6,passage,SAINT-PAUL,Paris,48.854494,2.361878,Paris,housenumber
13,rue,AUBERVILLIERS,Paris,48.885288,2.365428,Paris,housenumber
5,boulevard,PEREIRE,Paris,48.887496,2.313057,Paris,housenumber
11,rue,CASTEX,Paris,48.852958,2.366184,Paris,housenumber
25,rue,GRANDS-AUGUSTINS,Paris,48.853784,2.340387,Paris,housenumber
88,rue,MONGE,Paris,48.841295,2.351784,Paris,housenumber
18,avenue,OBSERVATOIRE,Paris,48.840456,2.336067,Paris,housenumber
18,rue,BOURGON,Paris,48.822993,2.356181,Paris,housenumber
123,boulevard,SOULT,Paris,48.845116,2.410253,Paris,housenumber
53,rue,ENTREPRENEURS,Paris,48.845636,2.288207,Paris,housenumber
58,rue,LONDRES,Paris,48.878635,2.324779,Paris,housenumber
31,rue,LISBONNE,Paris,48.877555,2.313111,Paris,housenumber
126,rue,ABOUKIR,Paris,48.868944,2.351151,Paris,housenumber
123,rue,TURENNE,Paris,48.86375,2.364575,Paris,housenumber
33,rue,PASSY,Paris,48.857916,2.281563,Paris,housenumber
137,rue,UNIVERSITÉ,Paris,48.861064,2.30687,Paris,housenumber
2,boulevard,SAINT-GERMAIN,Paris,48.849535,2.355638,Paris,housenumber
64,rue,SAINT- SABIN,Paris,48.859475,2.368696,Paris,housenumber
32,rue,GOUTTE D'OR,Paris,48.885092,2.352144,Paris,housenumber
5,rue,AUTEUIL,Paris,48.847449,2.268261,Paris,housenumber
62,rue,AMANDIERS,Paris,48.865875,2.389807,Paris,housenumber
53,rue,CONDORCET,Paris,48.880197,2.342585,Paris,housenumber
5,rue,SOLFÉRINO,Paris,48.860049,2.323567,Paris,housenumber
58,rue,ROI DE SICILE,Paris,48.856853,2.356254,Paris,housenumber
40,rue,RETRAIT,Paris,48.869405,2.393405,Paris,housenumber
69,rue,LEMERCIER,Paris,48.887862,2.321385,Paris,housenumber
3,rue,MARTYRS,Paris,48.877106,2.339218,Paris,housenumber
324,rue,SAINT-MARTIN,Paris,48.868267,2.35536,Paris,housenumber
21,rue,VERNEUIL,Paris,48.857671,2.330038,Paris,housenumber
13,rue,ÉGLISE,Paris,48.845211,2.285576,Paris,housenumber
2,boulevard,TEMPLE,Paris,48.863477,2.366818,Paris,housenumber
26,rue,GUERSANT,Paris,48.881317,2.289551,Paris,housenumber
1,place,VALOIS,Paris,48.86337,2.338086,Paris,housenumber
25,boulevard,LA TOUR-MAUBOURG,Paris,48.860092,2.310378,Paris,housenumber
13,rue,JEAN ROBERT,Paris,48.889637,2.358178,Paris,housenumber
43,avenue,TRUDAINE,Paris,48.880845,2.341683,Paris,housenumber
1,rue,CLOCHE,Paris,48.855863,2.35692,Paris,housenumber
4,rue,BASFROI,Paris,48.853833,2.380285,Paris,housenumber
2,rue,DUNES,Paris,48.875302,2.378835,Paris,housenumber
4,passage,DAREAU,Paris,48.830735,2.335685,Paris,housenumber
2,rue,WEBER,Paris,48.874513,2.282781,Paris,housenumber
7,rue,BERGERS,Paris,48.860616,2.348892,Paris,housenumber
131,boulevard,LEFEBVRE,Paris,48.829382,2.298662,Paris,housenumber
7,rue,RICHARD LENOIR,Paris,48.854633,2.382236,Paris,housenumber
69,rue,PASSY,Paris,48.857906,2.277331,Paris,housenumber
35,avenue,RAPP,Paris,48.858626,2.300734,Paris,housenumber
4,rue,BELFORT,Paris,48.856367,2.383388,Paris,housenumber
10,rue,CAMBRONNE,Paris,48.847104,2.3014,Paris,housenumber
24,rue,NICOLE,Paris,48.840985,2.339557,Paris,housenumber
102,rue,CONVENTION,Paris,48.841436,2.286906,Paris,housenumber
76,rue et place,REUNION,Paris,48.85634,2.400562,Paris,housenumber
52,rue,MORILLONS,Paris,48.83197,2.303534,Paris,housenumber
1,rue,DAUTANCOURT,Paris,48.888955,2.323426,Paris,housenumber
2,avenue,LOWENDALL,Paris,48.853425,2.309239,Paris,housenumber
66,rue,BARGUE,Paris,48.837177,2.310226,Paris,housenumber
64,rue,LEGENDRE,Paris,48.885512,2.316695,Paris,housenumber
3,rue,PALESTRO,Paris,48.864515,2.350924,Paris,housenumber
20,rue,LAGILLE,Paris,48.894354,2.329653,Paris,housenumber
75,rue,PRAIRIES,Paris,48.863649,2.401042,Paris,housenumber
5,rue,PAULY,Paris,48.830715,2.312719,Paris,housenumber
18,rue,GEOFFROY L'ANGEVIN,Paris,48.860774,2.353882,Paris,housenumber
26,rue,MOLIÈRE,Paris,48.865446,2.3365,Paris,housenumber
51,rue,EMÉRIAU,Paris,48.848561,2.285232,Paris,housenumber
76,rue,MÉNILMONTANT,Paris,48.868782,2.390415,Paris,housenumber
4,impasse,SAINT-FIACRE,Paris,48.859616,2.350372,Paris,housenumber
33,rue,MÉNILMONTANT,Paris,48.867664,2.385248,Paris,housenumber
21,rue,LE VERRIER,Paris,48.841523,2.333517,Paris,housenumber
2,rue,GRIBEAUVAL,Paris,48.856322,2.326975,Paris,housenumber
16,rue,STENDHAL,Paris,48.861458,2.401988,Paris,housenumber
1,rue,HAUTEFEUILLE,Paris,48.852805,2.343262,Paris,housenumber
4,rue,AFFRE,Paris,48.885234,2.355888,Paris,housenumber
28,rue,DECRÈS,Paris,48.832626,2.3143,Paris,housenumber
64,rue,AUBERVILLIERS,Paris,48.887876,2.367553,Paris,housenumber
11,rue,BERTIN-POIRÉE,Paris,48.858851,2.344776,Paris,housenumber
24,rue,PARCHEMINERIE,Paris,48.851853,2.344682,Paris,housenumber
38,boulevard,GARIBALDI,Paris,48.846626,2.30524,Paris,housenumber
89,rue,ABOUKIR,Paris,48.868175,2.348175,Paris,housenumber
8,place,BOULNOIS,Paris,48.879195,2.296057,Paris,housenumber
1,rue,PETITE-PIERRE,Paris,48.854293,2.389952,Paris,housenumber
11,rue,UZÈS,Paris,48.870533,2.344289,Paris,housenumber
37,rue,JENNER,Paris,48.835438,2.36184,Paris,housenumber
19,rue,ODESSA,Paris,48.841895,2.324758,Paris,housenumber
40,rue,PONTHIEU,Paris,48.871318,2.307789,Paris,housenumber
10,rue,ÉQUERRE,Paris,48.87482,2.382241,Paris,housenumber
8,passage,JOSSET,Paris,48.852727,2.376524,Paris,housenumber
16,rue,NANSOUTY,Paris,48.822889,2.335199,Paris,housenumber
15,rue,GÉNÉRAL FOY,Paris,48.878068,2.317917,Paris,housenumber
54,rue,TURBIGO,Paris,48.865596,2.357136,Paris,housenumber
75,rue,LAUGIER,Paris,48.884366,2.291919,Paris,housenumber
128,rue,LA BOETIE,Paris,48.870938,2.305917,Paris,housenumber
216,rue,CHARENTON,Paris,48.840713,2.387658,Paris,housenumber
7,rue,FESSART,Paris,48.876106,2.388226,Paris,housenumber
7,boulevard,BEAUMARCHAIS,Paris,48.854354,2.368581,Paris,housenumber
3,boulevard,BERTHIER,Paris,48.894004,2.313291,Paris,housenumber
20,rue,ANNONCIATION,Paris,48.856703,2.279364,Paris,housenumber
69,rue,CONVENTION,Paris,48.842852,2.284319,Paris,housenumber
16,villa,POISSONNIÈRE,Paris,48.885526,2.351415,Paris,housenumber
25,rue,POISSONNIERS,Paris,48.887429,2.35103,Paris,housenumber
3,passage,NOLLET,Paris,48.833393,2.36013,Paris,housenumber
11,rue,NATION,Paris,48.849467,2.396513,Paris,housenumber
5,rue,SALNEUVE,Paris,48.884824,2.314548,Paris,housenumber
4,rue,JOUY,Paris,48.854719,2.358596,Paris,housenumber
10,rue,GROS,Paris,48.85145,2.277066,Paris,housenumber
4,cité,MAIRIE,Paris,48.89602,2.318858,Paris,housenumber
10,passage,GOURDON,Paris,48.824558,2.369273,Paris,housenumber
23,rue,TOURLAQUE,Paris,48.888228,2.332219,Paris,housenumber
10,passage,MONTGALLET,Paris,48.844134,2.387728,Paris,housenumber
17,rue,PASTEUR,Paris,48.862442,2.375882,Paris,housenumber
16,rue,ENGHIEN,Paris,48.871918,2.351758,Paris,housenumber
11,rue,DESBORDES-VALMORE,Paris,48.86099,2.277582,Paris,housenumber
166,rue,LEGENDRE,Paris,48.89091,2.325183,Paris,housenumber
1,impasse,CHARLES PETIT,Paris,48.85128,2.384698,Paris,housenumber
43,rue,FAUBOURG SAINT-DENIS,Paris,48.871384,2.3534,Paris,housenumber
86,rue,FAUBOURG DU TEMPLE,Paris,48.870735,2.373577,Paris,housenumber
9,impasse,MONT-VISO,Paris,48.87741,2.291086,Paris,housenumber
106,rue,JOUFFROY,Paris,48.882446,2.302057,Paris,housenumber
35,rue,RENNEQUIN,Paris,48.882115,2.297364,Paris,housenumber
118,boulevard,EXELMANS,Paris,48.846199,2.258982,Paris,housenumber
7,rue,SAVIES,Paris,48.871575,2.390703,Paris,housenumber
14,rue,NEVERS,Paris,48.855716,2.339262,Paris,housenumber
7,rue,COPERNIC,Paris,48.868977,2.290477,Paris,housenumber
66,rue,SAINT- SABIN,Paris,48.859585,2.368643,Paris,housenumber
7,rue,MYRHA,Paris,48.887229,2.355625,Paris,housenumber
18,rue,POUSSIN,Paris,48.848818,2.263827,Paris,housenumber
194,rue,LOURMEL,Paris,48.837345,2.281206,Paris,housenumber
6,passage,MONTBRUN,Paris,48.829181,2.329549,Paris,housenumber
112,rue,BELLEVILLE,Paris,48.874603,2.38742,Paris,housenumber
107,avenue,PARMENTIER,Paris,48.867375,2.372799,Paris,housenumber
31,passage,RAGUINOT,Paris,48.845161,2.379109,Paris,housenumber
2,rue,SEINE,Paris,48.857287,2.336299,Paris,housenumber
16,rue,VAUVENARGUES,Paris,48.893101,2.333753,Paris,housenumber
67,rue,VANEAU,Paris,48.849885,2.319971,Paris,housenumber
12,rue,LALLIER,Paris,48.882051,2.341285,Paris,housenumber
22,rue,BERGERS,Paris,48.844125,2.282115,Paris,housenumber
22,rue,DURANTIN,Paris,48.886158,2.336643,Paris,housenumber
7,rue,TROIS PORTES,Paris,48.851171,2.348399,Paris,housenumber
29,rue,POULET,Paris,48.887801,2.35037,Paris,housenumber
49,rue,BELLEVILLE,Paris,48.873135,2.380882,Paris,housenumber
104,rue,MIROMESNIL,Paris,48.88055,2.315482,Paris,housenumber
41,cours,VINCENNES,Paris,48.848124,2.403226,Paris,housenumber
108,rue,LA CONDAMINE,Paris,48.883954,2.318212,Paris,housenumber
94,rue,SAINT-DENIS,Paris,48.863172,2.349871,Paris,housenumber
9,rue,CHARRAS,Paris,48.874039,2.329667,Paris,housenumber
4,rue,SAINT-AMBROISE,Paris,48.862061,2.377311,Paris,housenumber
7,rue,ANNONCIATION,Paris,48.855937,2.280314,Paris,housenumber
20,rue,SAMBRE-ET-MEUSE,Paris,48.874926,2.370957,Paris,housenumber
129,boulevard,NEY,Paris,48.897518,2.332907,Paris,housenumber
76,rue,CLIGNANCOURT,Paris,48.889858,2.348422,Paris,housenumber
55,rue,SAUFFROY,Paris,48.893198,2.322302,Paris,housenumber
2,boulevard,ARAGO,Paris,48.836619,2.350659,Paris,housenumber
34,rue,GRANDS-CHAMPS,Paris,48.85089,2.402076,Paris,housenumber
39,passage,HAVRE,Paris,48.875153,2.327473,Paris,housenumber
62,rue,LETELLIER,Paris,48.84684,2.298919,Paris,housenumber
8,rue,LEPIC,Paris,48.884308,2.333348,Paris,housenumber
46,rue,TRÉVISE,Paris,48.876136,2.345661,Paris,housenumber
107,rue,CHERCHE-MIDI,Paris,48.846282,2.320546,Paris,housenumber
31,rue,LEMERCIER,Paris,48.886668,2.323398,Paris,housenumber
61,rue,LECOURBE,Paris,48.843578,2.306297,Paris,housenumber
11,rue,TEXEL,Paris,48.836722,2.320045,Paris,housenumber
15,rue,ROBINEAU,Paris,48.86477,2.393198,Paris,housenumber
19,rue,MAYET,Paris,48.846368,2.319335,Paris,housenumber
52,rue,ASSOMPTION,Paris,48.854584,2.269903,Paris,housenumber
59,rue,ROUELLE,Paris,48.849221,2.290603,Paris,housenumber
6,rue,HERSCHEL,Paris,48.863962,2.334518,Paris,housenumber
68,rue,VITRUVE,Paris,48.859261,2.406797,Paris,housenumber
54,rue,CHINE,Paris,48.869676,2.39636,Paris,housenumber
6,rue,PERNELLE,Paris,48.858599,2.349721,Paris,housenumber
18,rue,GANDON,Paris,48.821314,2.360734,Paris,housenumber
144,rue,AVRON,Paris,48.853263,2.409776,Paris,housenumber
1,rue,DEBELLEYME,Paris,48.860325,2.364371,Paris,housenumber
2,rue,FLORENCE,Paris,48.88232,2.325723,Paris,housenumber
62,boulevard,MALESHERBES,Paris,48.877952,2.316405,Paris,housenumber
35,rue,BARBET DE JOUY,Paris,48.851993,2.317265,Paris,housenumber
37,rue,GÉNÉRAL FOY,Paris,48.879885,2.316757,Paris,housenumber
14,rue,PASQUIER,Paris,48.871982,2.323355,Paris,housenumber
36,rue,LAFFITTE,Paris,48.873825,2.338046,Paris,housenumber
104,rue,RENNES,Paris,48.849266,2.328806,Paris,housenumber
46,rue,CLÉRY,Paris,48.868426,2.347784,Paris,housenumber
55,rue,HAIES,Paris,48.853966,2.402482,Paris,housenumber
10,rue,ERNEST,Paris,48.843725,2.309557,Paris,housenumber
9,rue,FAUBOURG SAINT-DENIS,Paris,48.870186,2.352757,Paris,housenumber
31,rue,CHAUDRON,Paris,48.883673,2.364382,Paris,housenumber
9,rue,LA CONDAMINE,Paris,48.887613,2.324084,Paris,housenumber
29,quai,GRANDS-AUGUSTINS,Paris,48.854399,2.342685,Paris,housenumber
72,rue,VANEAU,Paris,48.849503,2.319948,Paris,housenumber
18,rue,VITRUVE,Paris,48.856761,2.40267,Paris,housenumber
36,rue,LE PELETIER,Paris,48.874928,2.339584,Paris,housenumber
12,rue,JULIE,Paris,48.826781,2.378918,Paris,housenumber
6,rue,HAUTPOUL,Paris,48.880826,2.388438,Paris,housenumber
93,avenue,PARMENTIER,Paris,48.866133,2.373718,Paris,housenumber
57,rue,MOZART,Paris,48.854733,2.269597,Paris,housenumber
33,rue,CAUCHY,Paris,48.841672,2.27977,Paris,housenumber
41,rue,PETITS-CHAMPS,Paris,48.866872,2.336126,Paris,housenumber
27,boulevard,CAPUCINES,Paris,48.87024,2.330908,Paris,housenumber
17,rue,SOURDIÈRE,Paris,48.866075,2.332232,Paris,housenumber
78,rue,LAURISTON,Paris,48.867979,2.288539,Paris,housenumber
63,rue,BLANCHE,Paris,48.881929,2.331632,Paris,housenumber
5,rue,JEAN-MARIE JÉGO,Paris,48.828346,2.351231,Paris,housenumber
16,rue,SAINT-ROCH,Paris,48.864708,2.331919,Paris,housenumber
69,rue,PRONY,Paris,48.882996,2.302319,Paris,housenumber
6,rue,GAMBEY,Paris,48.864983,2.372142,Paris,housenumber
11,passage,TLEMCEN,Paris,48.833811,2.325445,Paris,housenumber
48,rue,DURANTIN,Paris,48.886911,2.334715,Paris,housenumber
91,avenue,WAGRAM,Paris,48.881499,2.300411,Paris,housenumber
34,boulevard,BARBÈS,Paris,48.886339,2.349778,Paris,housenumber
78,boulevard,ORNANO,Paris,48.897029,2.345385,Paris,housenumber
9,rue,BREGUET,Paris,48.856821,2.371893,Paris,housenumber
10,rue,PENTHIEVRE,Paris,48.873057,2.316605,Paris,housenumber
27,rue,BRUNEL,Paris,48.878472,2.287739,Paris,housenumber
32,rue,BLANCS-MANTEAUX,Paris,48.859546,2.355743,Paris,housenumber
2,cité,LECLAIRE,Paris,48.860266,2.406334,Paris,housenumber
50,rue,BOISSIÈRE,Paris,48.867656,2.288666,Paris,housenumber
233,boulevard,PEREIRE,Paris,48.879549,2.2877,Paris,housenumber
45,rue,LA TOUR D'AUVERGNE,Paris,48.879722,2.340912,Paris,housenumber
145,rue,MONT-CENIS,Paris,48.897504,2.346955,Paris,housenumber
31,rue,SAINT-JACQUES,Paris,48.851281,2.345953,Paris,housenumber
52,rue,GAY-LUSSAC,Paris,48.842738,2.342677,Paris,housenumber
16,rue,REGARD,Paris,48.848059,2.326776,Paris,housenumber
5,place,CAMBRONNE,Paris,48.847472,2.301772,Paris,housenumber
97,rue,ALÉSIA,Paris,48.828119,2.325614,Paris,housenumber
139,rue,CHATEAU DES RENTIERS,Paris,48.829127,2.364658,Paris,housenumber
34,rue,FAUBOURG ST-HONORÉ,Paris,48.86905,2.320982,Paris,housenumber
135,rue,LECOURBE,Paris,48.8419,2.300507,Paris,housenumber
27,rue,RAMUS,Paris,48.862539,2.39891,Paris,housenumber
37,boulevard,SAINT-MICHEL,Paris,48.849461,2.342373,Paris,housenumber
114,rue,LEMERCIER,Paris,48.890208,2.317444,Paris,housenumber
105,boulevard,DIDEROT,Paris,48.84783,2.389702,Paris,housenumber
7,passage,SUISSES,Paris,48.891621,2.373269,Paris,housenumber
33,rue,DOUAI,Paris,48.882586,2.332426,Paris,housenumber
49,rue,LECOURBE,Paris,48.843709,2.307044,Paris,housenumber
10,rue,GAGER GABILLOT,Paris,48.83767,2.306335,Paris,housenumber
219,rue,CHARENTON,Paris,48.838335,2.390124,Paris,housenumber
156,rue,BAGNOLET,Paris,48.862708,2.406886,Paris,housenumber
15,rue,PELLEPORT,Paris,48.862821,2.404799,Paris,housenumber
8,rue,OLIVIER DE SERRES,Paris,48.836911,2.298214,Paris,housenumber
1,rue,VANEAU,Paris,48.854802,2.319991,Paris,housenumber
