,candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
22500,Harris,2024-08-17,,Nevada,2024,DEM,44.0151,46.2446425,41.820855
22501,Trump,2024-08-16,,Nevada,2024,REP,44.573350000000005,47.277135,42.1373175
22502,Kennedy,2024-08-16,,Nevada,2024,IND,4.912985,7.013767999999999,2.8170715
22503,Harris,2024-08-16,,Nevada,2024,DEM,44.3291,46.99403,41.7198575
22504,Trump,2024-08-15,,Nevada,2024,REP,44.42365,46.87741249999999,41.8588725
22505,Kennedy,2024-08-15,,Nevada,2024,IND,4.926475,6.90513025,2.85942925
22506,Harris,2024-08-15,,Nevada,2024,DEM,44.41395,47.076905,41.6613025
22507,Trump,2024-08-14,,Nevada,2024,REP,44.4682,46.997310000000006,41.7949825
22508,Kennedy,2024-08-14,,Nevada,2024,IND,4.724735000000001,6.882617749999997,2.72019125
22509,Harris,2024-08-14,,Nevada,2024,DEM,44.3398,46.9553,41.8069175
22510,Trump,2024-08-13,,Nevada,2024,REP,43.9359,46.55785,41.3637925
22511,Kennedy,2024-08-13,,Nevada,2024,IND,4.903135,7.057763249999998,2.581928
22512,Harris,2024-08-13,,Nevada,2024,DEM,44.49295,47.1285425,42.0437875
22513,Trump,2024-08-12,,Nevada,2024,REP,43.87755,46.5024925,41.335515
22514,Kennedy,2024-08-12,,Nevada,2024,IND,4.86212,7.191117999999999,2.61362475
22515,Harris,2024-08-12,,Nevada,2024,DEM,44.4986,47.11485999999999,41.82679
22516,Trump,2024-08-11,,Nevada,2024,REP,43.72505,46.3004025,41.24297
22517,Kennedy,2024-08-11,,Nevada,2024,IND,5.58581,7.970617749999999,3.17124825
22518,Harris,2024-08-11,,Nevada,2024,DEM,44.2051,46.8526875,41.5742225
22519,Trump,2024-08-10,,Nevada,2024,REP,43.69855,46.25171999999999,41.131815
22520,Kennedy,2024-08-10,,Nevada,2024,IND,5.523575,7.8549685,3.20267075
22521,Harris,2024-08-10,,Nevada,2024,DEM,44.22555,46.8304875,41.56046250000001
22522,Trump,2024-10-06,,New Hampshire,2024,REP,44.2239,46.1584025,42.2212375
22523,Harris,2024-10-06,,New Hampshire,2024,DEM,50.9436,53.0422225,48.70561
22524,Trump,2024-10-05,,New Hampshire,2024,REP,44.1801,46.27938,42.1277325
22525,Harris,2024-10-05,,New Hampshire,2024,DEM,50.96215,53.086955,48.76291749999999
22526,Trump,2024-10-04,,New Hampshire,2024,REP,44.2623,46.190025000000006,42.2342725
22527,Harris,2024-10-04,,New Hampshire,2024,DEM,50.96445,53.163942500000005,48.8176125
22528,Trump,2024-10-03,,New Hampshire,2024,REP,44.16289999999999,46.09900499999999,42.2221675
22529,Harris,2024-10-03,,New Hampshire,2024,DEM,50.9963,52.880245,48.870830000000005
22530,Trump,2024-10-02,,New Hampshire,2024,REP,44.1689,46.29943,42.06250000000001
22531,Harris,2024-10-02,,New Hampshire,2024,DEM,51.26575,53.73151,49.04795
22532,Trump,2024-10-01,,New Hampshire,2024,REP,44.28625,46.4066375,42.149365
22533,Harris,2024-10-01,,New Hampshire,2024,DEM,51.2911,53.45892249999999,48.9270575
22534,Trump,2024-09-30,,New Hampshire,2024,REP,44.13995,46.2558775,42.034515
22535,Harris,2024-09-30,,New Hampshire,2024,DEM,51.22865,53.6144775,48.91045
22536,Trump,2024-09-29,,New Hampshire,2024,REP,44.1268,46.19714249999999,41.8339975
22537,Harris,2024-09-29,,New Hampshire,2024,DEM,51.2847,53.541205000000005,48.99253
22538,Trump,2024-09-28,,New Hampshire,2024,REP,44.12995,46.25923749999999,41.98366
22539,Harris,2024-09-28,,New Hampshire,2024,DEM,51.3621,53.5169825,49.0622975
22540,Trump,2024-09-27,,New Hampshire,2024,REP,44.1922,46.281565,41.95491749999999
22541,Harris,2024-09-27,,New Hampshire,2024,DEM,51.3484,53.48908,49.17887
22542,Trump,2024-09-26,,New Hampshire,2024,REP,44.19385,46.3818175,41.94600499999999
22543,Harris,2024-09-26,,New Hampshire,2024,DEM,51.3371,53.62662,49.12689
22544,Trump,2024-09-25,,New Hampshire,2024,REP,44.2625,46.38327,41.988345
22545,Harris,2024-09-25,,New Hampshire,2024,DEM,51.1775,53.3284,48.91081
22546,Trump,2024-09-24,,New Hampshire,2024,REP,44.2423,46.34709249999999,42.1850525
22547,Harris,2024-09-24,,New Hampshire,2024,DEM,51.085,53.11149749999999,48.8781475
22548,Trump,2024-09-23,,New Hampshire,2024,REP,43.96015,46.097865,41.85902
22549,Harris,2024-09-23,,New Hampshire,2024,DEM,51.19355,53.3933475,48.973045
22550,Trump,2024-09-22,,New Hampshire,2024,REP,43.83175,45.8789025,41.7102325
22551,Harris,2024-09-22,,New Hampshire,2024,DEM,51.4275,53.6272775,49.2453025
22552,Trump,2024-09-21,,New Hampshire,2024,REP,43.83505,45.98477,41.789765
22553,Harris,2024-09-21,,New Hampshire,2024,DEM,51.30345,53.4333625,49.14141
22554,Trump,2024-09-20,,New Hampshire,2024,REP,43.79605,45.8953425,41.66563000000001
22555,Harris,2024-09-20,,New Hampshire,2024,DEM,51.327,53.4388775,49.0717425
22556,Trump,2024-09-19,,New Hampshire,2024,REP,43.76165,45.9262975,41.7360175
22557,Harris,2024-09-19,,New Hampshire,2024,DEM,51.33865,53.4565225,49.10542
22558,Trump,2024-09-18,,New Hampshire,2024,REP,43.51275,45.49623750000001,41.4934975
22559,Harris,2024-09-18,,New Hampshire,2024,DEM,51.4238,53.3918375,49.2680725
22560,Trump,2024-09-17,,New Hampshire,2024,REP,43.9048,46.101345,41.63429000000001
22561,Harris,2024-09-17,,New Hampshire,2024,DEM,50.78115,53.1693975,48.391652500000006
22562,Trump,2024-09-16,,New Hampshire,2024,REP,43.94725,46.15431,41.5897075
22563,Harris,2024-09-16,,New Hampshire,2024,DEM,50.8311,53.1101375,48.4787925
22564,Trump,2024-09-15,,New Hampshire,2024,REP,43.98055,46.2704525,41.8085725
22565,Harris,2024-09-15,,New Hampshire,2024,DEM,50.7349,52.96171999999999,48.3754725
22566,Trump,2024-09-14,,New Hampshire,2024,REP,43.9721,46.1593275,41.7292925
22567,Harris,2024-09-14,,New Hampshire,2024,DEM,50.7428,53.0166275,48.325775
22568,Trump,2024-09-13,,New Hampshire,2024,REP,43.90835,46.07718499999999,41.7751175
22569,Harris,2024-09-13,,New Hampshire,2024,DEM,50.82455,52.96177999999999,48.5245775
22570,Trump,2024-09-12,,New Hampshire,2024,REP,44.6395,47.1310825,42.255665
22571,Harris,2024-09-12,,New Hampshire,2024,DEM,50.932,53.597915,48.32099
22572,Trump,2024-09-11,,New Hampshire,2024,REP,44.7163,47.1845875,42.2067675
22573,Harris,2024-09-11,,New Hampshire,2024,DEM,50.8313,53.4583375,48.193135
22574,Trump,2024-09-10,,New Hampshire,2024,REP,44.79415,47.2045225,42.3363925
22575,Harris,2024-09-10,,New Hampshire,2024,DEM,51.05675,53.533235000000005,48.458075
22576,Trump,2024-09-09,,New Hampshire,2024,REP,44.7993,47.2939275,42.31187
22577,Harris,2024-09-09,,New Hampshire,2024,DEM,51.099500000000006,53.630125,48.407545
22578,Trump,2024-09-08,,New Hampshire,2024,REP,44.647,47.305467500000006,42.1286725
22579,Harris,2024-09-08,,New Hampshire,2024,DEM,50.96845,53.5756275,48.20873
22580,Trump,2024-09-07,,New Hampshire,2024,REP,44.1677,46.79003,41.79446
22581,Harris,2024-09-07,,New Hampshire,2024,DEM,50.96405,53.543905,48.1846625
22582,Trump,2024-09-06,,New Hampshire,2024,REP,44.21495,46.6584725,41.83192749999999
22583,Harris,2024-09-06,,New Hampshire,2024,DEM,50.90265,53.4111625,48.3976375
22584,Trump,2024-09-05,,New Hampshire,2024,REP,44.16335,46.613265,41.73228
22585,Harris,2024-09-05,,New Hampshire,2024,DEM,50.8794,53.3711075,48.383785
22586,Trump,2024-09-04,,New Hampshire,2024,REP,43.9668,46.388827500000005,41.5744825
22587,Harris,2024-09-04,,New Hampshire,2024,DEM,50.69625,53.228295,48.2501825
22588,Trump,2024-09-03,,New Hampshire,2024,REP,43.94705,46.31103,41.5339975
22589,Harris,2024-09-03,,New Hampshire,2024,DEM,50.636700000000005,53.3497875,47.987895
22590,Trump,2024-09-02,,New Hampshire,2024,REP,43.9134,46.151525,41.6111475
22591,Harris,2024-09-02,,New Hampshire,2024,DEM,50.7007,53.13451499999999,48.14978
22592,Trump,2024-09-01,,New Hampshire,2024,REP,43.9936,46.2571425,41.5870475
22593,Harris,2024-09-01,,New Hampshire,2024,DEM,50.76649999999999,53.25396,48.2425425
22594,Trump,2024-08-31,,New Hampshire,2024,REP,43.8802,46.223310000000005,41.515435
22595,Harris,2024-08-31,,New Hampshire,2024,DEM,50.7313,53.2974225,48.2419225
22596,Trump,2024-08-30,,New Hampshire,2024,REP,43.74125,46.311325,41.578795
22597,Harris,2024-08-30,,New Hampshire,2024,DEM,50.6514,53.1307075,48.1155225
22598,Trump,2024-08-29,,New Hampshire,2024,REP,43.57755,45.82721,41.2552425
22599,Harris,2024-08-29,,New Hampshire,2024,DEM,50.68115,53.0217825,48.1798525
22600,Trump,2024-08-28,,New Hampshire,2024,REP,43.1957,45.348295,40.92394
22601,Harris,2024-08-28,,New Hampshire,2024,DEM,50.4707,52.9071,47.957745
22602,Trump,2024-08-27,,New Hampshire,2024,REP,43.11665,45.329155,41.018475
22603,Harris,2024-08-27,,New Hampshire,2024,DEM,50.2727,52.8195225,47.833425000000005
22604,Trump,2024-08-26,,New Hampshire,2024,REP,43.0838,45.1852325,40.991535
22605,Harris,2024-08-26,,New Hampshire,2024,DEM,50.2827,52.511785,47.888602500000005
22606,Trump,2024-08-25,,New Hampshire,2024,REP,43.07165,45.10879499999999,40.829150000000006
22607,Harris,2024-08-25,,New Hampshire,2024,DEM,50.21515,52.43313,47.668397500000005
22608,Trump,2024-08-24,,New Hampshire,2024,REP,43.09145,45.08784,41.08193
22609,Harris,2024-08-24,,New Hampshire,2024,DEM,50.38005,52.588545,47.877195
22610,Trump,2024-08-23,,New Hampshire,2024,REP,42.9211,44.9370875,40.915205
22611,Kennedy,2024-08-23,,New Hampshire,2024,IND,3.847285,5.949830999999999,1.869381
22612,Harris,2024-08-23,,New Hampshire,2024,DEM,50.20065,52.36843999999999,47.8528475
22613,Trump,2024-08-22,,New Hampshire,2024,REP,42.93775,44.94149,40.838535
22614,Kennedy,2024-08-22,,New Hampshire,2024,IND,4.01441,5.9692487499999975,2.08156275
22615,Harris,2024-08-22,,New Hampshire,2024,DEM,50.09425,52.318115,47.881455
22616,Trump,2024-08-21,,New Hampshire,2024,REP,42.929,44.7247075,40.930185
22617,Kennedy,2024-08-21,,New Hampshire,2024,IND,3.9738,5.987434249999999,2.1479925
22618,Harris,2024-08-21,,New Hampshire,2024,DEM,49.99775,52.2565125,47.82867
22619,Trump,2024-10-06,,New Mexico,2024,REP,41.8365,44.277015,39.585515
22620,Harris,2024-10-06,,New Mexico,2024,DEM,50.1515,52.39715,47.8575725
22621,Trump,2024-10-05,,New Mexico,2024,REP,41.92665,44.13905499999999,39.5541825
22622,Harris,2024-10-05,,New Mexico,2024,DEM,50.131600000000006,52.45778,47.84541
22623,Trump,2024-10-04,,New Mexico,2024,REP,41.87955,44.1545075,39.6553525
22624,Harris,2024-10-04,,New Mexico,2024,DEM,50.122150000000005,52.572055000000006,47.7131325
22625,Trump,2024-10-03,,New Mexico,2024,REP,41.8017,44.1481625,39.5493975
22626,Harris,2024-10-03,,New Mexico,2024,DEM,50.19925,52.631825,47.9018225
22627,Trump,2024-10-02,,New Mexico,2024,REP,41.760000000000005,44.1182675,39.5271825
22628,Harris,2024-10-02,,New Mexico,2024,DEM,50.227450000000005,52.553325,47.947
22629,Trump,2024-10-01,,New Mexico,2024,REP,41.9235,44.13347,39.748315000000005
22630,Harris,2024-10-01,,New Mexico,2024,DEM,50.2505,52.4804475,47.9149125
22631,Trump,2024-09-30,,New Mexico,2024,REP,41.73255,43.95714,39.536525
22632,Harris,2024-09-30,,New Mexico,2024,DEM,50.10785,52.4003275,47.83806
22633,Trump,2024-09-29,,New Mexico,2024,REP,41.77185,44.0055625,39.4109225
22634,Harris,2024-09-29,,New Mexico,2024,DEM,50.1987,52.49425,47.8894275
22635,Trump,2024-09-28,,New Mexico,2024,REP,41.76705,43.9780725,39.4464
22636,Harris,2024-09-28,,New Mexico,2024,DEM,50.22435,52.535155,48.0024075
22637,Trump,2024-09-27,,New Mexico,2024,REP,41.7379,43.881505,39.5158825
22638,Harris,2024-09-27,,New Mexico,2024,DEM,50.23065,52.448505,47.968055
22639,Trump,2024-09-26,,New Mexico,2024,REP,41.80775,44.0414225,39.4873525
22640,Harris,2024-09-26,,New Mexico,2024,DEM,50.2819,52.51921,48.0103
22641,Trump,2024-09-25,,New Mexico,2024,REP,41.90345,44.0977175,39.6421125
22642,Harris,2024-09-25,,New Mexico,2024,DEM,50.0176,52.30011,47.814865
22643,Trump,2024-09-24,,New Mexico,2024,REP,41.83225,44.1005525,39.5942925
22644,Harris,2024-09-24,,New Mexico,2024,DEM,49.91855,52.1444675,47.610405
22645,Trump,2024-09-23,,New Mexico,2024,REP,41.3231,43.661695,38.97480999999999
22646,Harris,2024-09-23,,New Mexico,2024,DEM,50.0605,52.46339,47.6744025
22647,Trump,2024-09-22,,New Mexico,2024,REP,41.3167,43.745505,38.8063425
22648,Harris,2024-09-22,,New Mexico,2024,DEM,50.28815,52.7999725,47.94322
22649,Trump,2024-09-21,,New Mexico,2024,REP,41.29785,43.7051525,38.9764625
22650,Harris,2024-09-21,,New Mexico,2024,DEM,50.2265,52.4778325,47.7717475
22651,Trump,2024-09-20,,New Mexico,2024,REP,41.2475,43.6470925,38.908085
22652,Harris,2024-09-20,,New Mexico,2024,DEM,50.2222,52.7166325,47.85751749999999
22653,Trump,2024-09-19,,New Mexico,2024,REP,41.31305,43.6515425,38.8421275
22654,Harris,2024-09-19,,New Mexico,2024,DEM,50.2492,52.64374,47.7743675
22655,Trump,2024-09-18,,New Mexico,2024,REP,41.0447,43.4352775,38.7943175
22656,Harris,2024-09-18,,New Mexico,2024,DEM,50.2787,52.558815,47.96715999999999
22657,Trump,2024-09-17,,New Mexico,2024,REP,41.1245,43.497485000000005,38.88081
22658,Harris,2024-09-17,,New Mexico,2024,DEM,50.0139,52.411235,47.5468075
22659,Trump,2024-09-16,,New Mexico,2024,REP,41.24635,43.52509499999999,38.6898725
22660,Harris,2024-09-16,,New Mexico,2024,DEM,49.99585,52.450695,47.4477575
22661,Trump,2024-09-15,,New Mexico,2024,REP,41.28525,43.64415,38.92998
22662,Harris,2024-09-15,,New Mexico,2024,DEM,49.88855,52.1954625,47.53485
22663,Trump,2024-10-06,,New York,2024,REP,39.62865,41.8144125,37.319705
22664,Harris,2024-10-06,,New York,2024,DEM,53.7315,56.34001,51.2758225
22665,Trump,2024-10-05,,New York,2024,REP,39.66315,41.994595,37.3634625
22666,Harris,2024-10-05,,New York,2024,DEM,53.68615,56.34981,51.1285025
22667,Trump,2024-10-04,,New York,2024,REP,39.65375,41.9281975,37.259655
22668,Harris,2024-10-04,,New York,2024,DEM,53.74615,56.358565,51.13835
22669,Trump,2024-10-03,,New York,2024,REP,39.598600000000005,41.7917225,37.260635
22670,Harris,2024-10-03,,New York,2024,DEM,53.7486,56.1454325,51.3688425
22671,Trump,2024-10-02,,New York,2024,REP,39.5919,41.8764225,37.207075
22672,Harris,2024-10-02,,New York,2024,DEM,53.85015,56.409055,51.45263
22673,Trump,2024-10-01,,New York,2024,REP,39.72145,41.95046999999999,37.4495275
22674,Harris,2024-10-01,,New York,2024,DEM,53.83845,56.20537,51.34169
22675,Trump,2024-10-06,,North Carolina,2024,REP,48.1305,49.51964,46.619037500000005
22676,Harris,2024-10-06,,North Carolina,2024,DEM,47.3122,48.81058,45.8048
22677,Trump,2024-10-05,,North Carolina,2024,REP,48.12295,49.5079175,46.7815475
22678,Harris,2024-10-05,,North Carolina,2024,DEM,47.3156,48.74896999999999,45.8865
22679,Trump,2024-10-04,,North Carolina,2024,REP,48.13815,49.4938075,46.77855
22680,Harris,2024-10-04,,North Carolina,2024,DEM,47.3225,48.6834,45.834055000000006
22681,Trump,2024-10-03,,North Carolina,2024,REP,48.0203,49.3971575,46.7641725
22682,Harris,2024-10-03,,North Carolina,2024,DEM,47.45935,48.8414025,46.07901
22683,Trump,2024-10-02,,North Carolina,2024,REP,48.0346,49.303585,46.7450675
22684,Harris,2024-10-02,,North Carolina,2024,DEM,47.50225,48.80632,46.16098
22685,Trump,2024-10-01,,North Carolina,2024,REP,48.1492,49.3586575,46.9274675
22686,Harris,2024-10-01,,North Carolina,2024,DEM,47.50655,48.816905,46.1980125
22687,Trump,2024-09-30,,North Carolina,2024,REP,47.6638,49.03675749999999,46.3054175
22688,Harris,2024-09-30,,North Carolina,2024,DEM,47.52345,49.0187425,46.0786575
22689,Trump,2024-09-29,,North Carolina,2024,REP,47.5401,48.9598775,46.1019525
22690,Harris,2024-09-29,,North Carolina,2024,DEM,47.6036,49.176005,46.16311
22691,Trump,2024-09-28,,North Carolina,2024,REP,47.8002,49.1459625,46.4924675
22692,Harris,2024-09-28,,North Carolina,2024,DEM,47.389300000000006,48.76671749999999,45.89038
22693,Trump,2024-09-27,,North Carolina,2024,REP,47.82005,49.1480625,46.39675
22694,Harris,2024-09-27,,North Carolina,2024,DEM,47.405,48.8524225,45.98608
22695,Trump,2024-09-26,,North Carolina,2024,REP,47.70175,49.1701225,46.4060675
22696,Harris,2024-09-26,,North Carolina,2024,DEM,47.59010000000001,48.9502325,46.1120725
22697,Trump,2024-09-25,,North Carolina,2024,REP,47.8955,49.334095,46.4561675
22698,Harris,2024-09-25,,North Carolina,2024,DEM,47.27335,48.7778225,45.753835
22699,Trump,2024-09-24,,North Carolina,2024,REP,47.7572,49.220235,46.2829875
22700,Harris,2024-09-24,,North Carolina,2024,DEM,47.25020000000001,48.6635125,45.7276625
22701,Trump,2024-09-23,,North Carolina,2024,REP,47.68995,49.119275,46.21362750000001
22702,Harris,2024-09-23,,North Carolina,2024,DEM,47.1957,48.71211,45.6381625
22703,Trump,2024-09-22,,North Carolina,2024,REP,47.53965,49.1041725,46.1286975
22704,Harris,2024-09-22,,North Carolina,2024,DEM,47.4404,49.0214225,45.787555
22705,Trump,2024-09-21,,North Carolina,2024,REP,47.5268,48.9863175,46.0932575
22706,Harris,2024-09-21,,North Carolina,2024,DEM,47.3354,48.8307025,45.785092500000005
22707,Trump,2024-09-20,,North Carolina,2024,REP,47.5061,49.01755,46.1091575
22708,Harris,2024-09-20,,North Carolina,2024,DEM,47.34365,48.9326025,45.79012
22709,Trump,2024-09-19,,North Carolina,2024,REP,47.5085,48.96135,46.154785
22710,Harris,2024-09-19,,North Carolina,2024,DEM,47.40275,48.7380125,45.878785
22711,Trump,2024-09-18,,North Carolina,2024,REP,47.3109,48.9059325,45.67941
22712,Harris,2024-09-18,,North Carolina,2024,DEM,47.4577,49.1040825,45.847750000000005
22713,Trump,2024-09-17,,North Carolina,2024,REP,47.4414,49.170085,45.846567500000006
22714,Harris,2024-09-17,,North Carolina,2024,DEM,47.2462,48.88111000000001,45.598015
22715,Trump,2024-09-16,,North Carolina,2024,REP,47.5053,49.06443,45.796445000000006
22716,Harris,2024-09-16,,North Carolina,2024,DEM,47.156,48.6576475,45.5713675
22717,Trump,2024-09-15,,North Carolina,2024,REP,47.5999,49.16623750000001,46.014045
22718,Harris,2024-09-15,,North Carolina,2024,DEM,47.0829,48.64325749999999,45.5366775
22719,Trump,2024-09-14,,North Carolina,2024,REP,47.5472,49.03213,46.054445
22720,Harris,2024-09-14,,North Carolina,2024,DEM,47.0934,48.567505,45.64166
22721,Trump,2024-09-13,,North Carolina,2024,REP,47.2518,48.692135,45.678135
22722,Harris,2024-09-13,,North Carolina,2024,DEM,47.41305,48.886685,45.8645325
22723,Trump,2024-09-12,,North Carolina,2024,REP,47.38045,48.926675,45.7635725
22724,Harris,2024-09-12,,North Carolina,2024,DEM,47.5567,49.132355,45.83706
22725,Trump,2024-09-11,,North Carolina,2024,REP,47.4867,48.9840025,45.9798
22726,Harris,2024-09-11,,North Carolina,2024,DEM,47.4132,49.0435125,45.8213675
22727,Trump,2024-09-10,,North Carolina,2024,REP,47.486900000000006,49.0450625,45.9479975
22728,Harris,2024-09-10,,North Carolina,2024,DEM,47.5111,49.14019999999999,46.061245
22729,Trump,2024-09-09,,North Carolina,2024,REP,47.5476,49.068425000000005,46.05073
22730,Harris,2024-09-09,,North Carolina,2024,DEM,47.596050000000005,49.22426,46.1029825
22731,Trump,2024-09-08,,North Carolina,2024,REP,48.02225,49.8110525,46.3694875
22732,Harris,2024-09-08,,North Carolina,2024,DEM,46.9784,48.79335,45.1650525
22733,Trump,2024-09-07,,North Carolina,2024,REP,47.69225,49.4439225,46.02894
22734,Harris,2024-09-07,,North Carolina,2024,DEM,46.91005,48.7633275,45.059075
22735,Trump,2024-09-06,,North Carolina,2024,REP,47.71825,49.429325,46.06532
22736,Harris,2024-09-06,,North Carolina,2024,DEM,46.95585,48.719750000000005,45.23597
22737,Trump,2024-09-05,,North Carolina,2024,REP,47.5858,49.257935,46.057595
22738,Harris,2024-09-05,,North Carolina,2024,DEM,46.75525,48.44864,44.991017500000005
22739,Trump,2024-09-04,,North Carolina,2024,REP,47.30295,48.96592,45.734835
22740,Harris,2024-09-04,,North Carolina,2024,DEM,46.60875,48.2688975,44.8297675
22741,Trump,2024-09-03,,North Carolina,2024,REP,47.23045,48.82371,45.692065
22742,Harris,2024-09-03,,North Carolina,2024,DEM,46.64,48.306805,44.927375
22743,Trump,2024-09-02,,North Carolina,2024,REP,47.2244,48.8370425,45.718805
22744,Harris,2024-09-02,,North Carolina,2024,DEM,46.6024,48.3565075,44.96105
22745,Trump,2024-09-01,,North Carolina,2024,REP,47.20215,48.837375,45.5382925
22746,Harris,2024-09-01,,North Carolina,2024,DEM,46.722750000000005,48.3785275,44.9272725
22747,Trump,2024-08-31,,North Carolina,2024,REP,47.1521,48.64121,45.650375
22748,Harris,2024-08-31,,North Carolina,2024,DEM,46.70225,48.2264375,45.148255
22749,Trump,2024-08-30,,North Carolina,2024,REP,46.99105,48.6387075,45.4327625
22750,Harris,2024-08-30,,North Carolina,2024,DEM,46.461200000000005,48.2335125,44.844715
22751,Trump,2024-08-29,,North Carolina,2024,REP,46.89935,48.5063525,45.37277999999999
22752,Harris,2024-08-29,,North Carolina,2024,DEM,46.54675,48.2389175,44.8756025
22753,Trump,2024-08-28,,North Carolina,2024,REP,46.29505,48.020305,44.60972
22754,Harris,2024-08-28,,North Carolina,2024,DEM,45.932,47.74819,44.152475
22755,Trump,2024-08-27,,North Carolina,2024,REP,45.92305,47.79287,44.0909175
22756,Harris,2024-08-27,,North Carolina,2024,DEM,45.6946,47.70489,43.713485000000006
22757,Trump,2024-08-26,,North Carolina,2024,REP,45.76075,47.7523125,43.8706925
22758,Harris,2024-08-26,,North Carolina,2024,DEM,45.7547,47.90335,43.492785000000005
22759,Trump,2024-08-25,,North Carolina,2024,REP,45.7105,47.63693,43.964615
